# i 	|	 medtot		|	 kedtot		|	 ptot 		|	 Etot
431	,	26316.54594	,	45415.16783	,	28120.71188	,	99852.42565
432	,	26579.65602	,	46554.67352	,	28412.30071	,	101546.63025
433	,	26959.47980	,	47550.16506	,	28694.63941	,	103204.28427
434	,	27349.69479	,	48231.51941	,	28973.07031	,	104554.28451
435	,	27816.05025	,	48671.29062	,	29236.11022	,	105723.45109
436	,	28226.46045	,	49208.32030	,	29503.14025	,	106937.92100
437	,	28675.97178	,	49988.45391	,	29781.57278	,	108445.99847
438	,	29168.16865	,	50906.59704	,	30077.12745	,	110151.89314
439	,	29569.40039	,	51772.56682	,	30372.44980	,	111714.41700
440	,	29773.51119	,	52658.34475	,	30651.99277	,	113083.84871
441	,	29964.47282	,	53562.89714	,	30930.11571	,	114457.48566
442	,	30205.23111	,	54387.66524	,	31234.90289	,	115827.79924
443	,	30379.90303	,	55180.10257	,	31557.55030	,	117117.55590
444	,	30602.52609	,	55994.34734	,	31894.88860	,	118491.76204
445	,	30864.39605	,	56646.74870	,	32230.78979	,	119741.93453
446	,	31319.24038	,	57164.86146	,	32553.17310	,	121037.27494
447	,	31851.07755	,	57240.88946	,	32871.37634	,	121963.34335
448	,	32408.90787	,	57009.59119	,	33206.71213	,	122625.21118
449	,	33242.57265	,	56493.90200	,	33578.28006	,	123314.75471
450	,	33839.80850	,	56100.69029	,	33978.83191	,	123919.33070
451	,	34726.56643	,	56235.20262	,	34419.77784	,	125381.54689
452	,	35536.98608	,	56511.45108	,	34873.14586	,	126921.58302
453	,	36357.50257	,	57159.44625	,	35327.34148	,	128844.29030
454	,	37176.02462	,	58058.79428	,	35780.90473	,	131015.72363
455	,	38039.21725	,	59028.85791	,	36255.88765	,	133323.96282
456	,	38748.70337	,	60094.25528	,	36757.78273	,	135600.74138
457	,	39355.25932	,	61488.74680	,	37316.53418	,	138160.54030
458	,	39987.52696	,	62847.23141	,	37948.65450	,	140783.41287
459	,	40696.71825	,	64326.78816	,	38630.41795	,	143653.92437
460	,	41352.57818	,	65929.61622	,	39323.90010	,	146606.09451
461	,	42238.24506	,	67162.34103	,	40011.24886	,	149411.83494
462	,	43236.32700	,	67965.98407	,	40740.90251	,	151943.21358
463	,	44331.59201	,	68009.57580	,	41473.41191	,	153814.57973
464	,	45347.05056	,	67345.21239	,	42118.99508	,	154811.25803
465	,	46151.74490	,	66706.28123	,	42686.26102	,	155544.28715
466	,	46939.86015	,	65883.89419	,	43187.17610	,	156010.93043
467	,	47710.80696	,	65897.13447	,	43615.95906	,	157223.90049
468	,	48663.16491	,	66516.01135	,	43977.67014	,	159156.84641
469	,	49780.16261	,	67226.40013	,	44324.51425	,	161331.07700
470	,	50931.22785	,	67484.11580	,	44518.45143	,	162933.79507
471	,	51985.98683	,	67772.72088	,	44623.96040	,	164382.66811
472	,	53617.84111	,	68635.37059	,	44860.07448	,	167113.28618
473	,	55871.15766	,	70320.04773	,	45222.65490	,	171413.86030
474	,	58664.67524	,	73677.24626	,	45866.60987	,	178208.53138
475	,	60621.66775	,	76962.02609	,	46596.08875	,	184179.78259
476	,	61396.75687	,	80585.86434	,	47238.30754	,	189220.92876
477	,	61777.05257	,	86074.70380	,	47776.10092	,	195627.85729
478	,	63058.27268	,	91681.35157	,	48316.31850	,	203055.94275
479	,	64445.24368	,	94584.81984	,	48719.54727	,	207749.61079
480	,	65608.81609	,	98007.73155	,	49314.89756	,	212931.44520
481	,	66197.92270	,	104289.28576	,	50120.12024	,	220607.32871
482	,	66772.71949	,	108454.80518	,	50829.42895	,	226056.95362
483	,	65621.41623	,	110153.96348	,	51371.01158	,	227146.39130
484	,	63785.55844	,	109045.08836	,	51545.79247	,	224376.43927
485	,	63632.00906	,	105685.71577	,	51458.13652	,	220775.86135
486	,	64223.89649	,	99251.42810	,	51129.62192	,	214604.94651
