# i 	|		 MEtot	|	 dMEtot 	|	 KEtot	|	 dKEtot 	|	 Pdvtot 	|	 dTEtot 	|	 Etot
387	,	7.40575e-05	,	-1.08719e-09	,	4.30395e-05	,	1.08987e-08	,	1.86133e-05	,	8.47607e-11	,	1.35710e-04
388	,	7.46973e-05	,	4.94778e-09	,	4.46065e-05	,	1.16270e-08	,	1.91259e-05	,	3.53116e-10	,	1.38430e-04
389	,	7.53807e-05	,	4.27741e-09	,	4.61930e-05	,	1.13520e-08	,	1.96474e-05	,	2.94303e-10	,	1.41221e-04
390	,	7.61127e-05	,	1.08428e-08	,	4.77683e-05	,	1.17525e-08	,	2.01774e-05	,	5.46528e-10	,	1.44058e-04
391	,	7.68948e-05	,	1.08287e-08	,	4.93352e-05	,	1.19237e-08	,	2.07160e-05	,	5.40666e-10	,	1.46946e-04
392	,	7.77060e-05	,	1.56151e-08	,	5.09171e-05	,	1.14948e-08	,	2.12727e-05	,	6.57854e-10	,	1.49896e-04
393	,	7.85044e-05	,	1.72445e-08	,	5.25023e-05	,	1.27004e-08	,	2.18377e-05	,	7.77503e-10	,	1.52844e-04
394	,	7.93618e-05	,	1.33184e-08	,	5.41717e-05	,	1.24865e-08	,	2.24206e-05	,	6.04276e-10	,	1.55954e-04
395	,	8.02537e-05	,	1.41769e-08	,	5.58602e-05	,	1.18459e-08	,	2.30115e-05	,	5.47134e-10	,	1.59125e-04
396	,	8.11510e-05	,	1.61889e-08	,	5.75724e-05	,	1.26966e-08	,	2.36103e-05	,	6.69377e-10	,	1.62334e-04
397	,	8.20641e-05	,	1.32661e-08	,	5.92824e-05	,	1.18420e-08	,	2.42169e-05	,	4.75871e-10	,	1.65563e-04
398	,	8.29582e-05	,	2.04504e-08	,	6.10249e-05	,	1.26546e-08	,	2.48403e-05	,	7.62222e-10	,	1.68823e-04
399	,	8.39466e-05	,	1.62129e-08	,	6.28013e-05	,	1.23670e-08	,	2.54828e-05	,	5.38007e-10	,	1.72231e-04
400	,	8.49717e-05	,	1.85451e-08	,	6.45443e-05	,	1.36584e-08	,	2.61225e-05	,	6.82756e-10	,	1.75638e-04
401	,	8.60643e-05	,	1.70815e-08	,	6.63383e-05	,	1.33644e-08	,	2.67802e-05	,	6.02918e-10	,	1.79183e-04
402	,	8.72403e-05	,	1.48466e-08	,	6.82043e-05	,	1.42329e-08	,	2.74558e-05	,	5.29547e-10	,	1.82900e-04
403	,	8.85161e-05	,	3.90970e-09	,	7.01386e-05	,	1.22653e-08	,	2.81380e-05	,	-3.08787e-11	,	1.86793e-04
404	,	8.98488e-05	,	-4.80071e-09	,	7.20766e-05	,	1.26536e-08	,	2.88265e-05	,	-3.08070e-10	,	1.90752e-04
405	,	9.12016e-05	,	-1.04405e-08	,	7.40512e-05	,	1.38878e-08	,	2.95205e-05	,	-4.47732e-10	,	1.94773e-04
406	,	9.25151e-05	,	-7.24991e-09	,	7.61095e-05	,	1.34640e-08	,	3.02312e-05	,	-3.89538e-10	,	1.98856e-04
407	,	9.38070e-05	,	2.77417e-09	,	7.82232e-05	,	1.40682e-08	,	3.09586e-05	,	-2.28925e-11	,	2.02989e-04
408	,	9.49596e-05	,	1.39471e-08	,	8.03638e-05	,	1.51307e-08	,	3.16911e-05	,	4.77185e-10	,	2.07014e-04
409	,	9.59954e-05	,	9.82041e-09	,	8.26486e-05	,	1.44919e-08	,	3.24282e-05	,	2.82123e-10	,	2.11072e-04
410	,	9.69649e-05	,	5.63356e-09	,	8.50613e-05	,	1.21633e-08	,	3.31695e-05	,	-1.72695e-11	,	2.15196e-04
411	,	9.80516e-05	,	6.46354e-09	,	8.77032e-05	,	1.16861e-08	,	3.39268e-05	,	-1.27829e-10	,	2.19682e-04
412	,	9.92079e-05	,	1.14352e-08	,	9.04685e-05	,	1.27805e-08	,	3.47012e-05	,	1.06389e-10	,	2.24378e-04
413	,	1.00400e-04	,	2.28387e-08	,	9.30701e-05	,	1.44922e-08	,	3.54814e-05	,	6.89976e-10	,	2.28952e-04
414	,	1.01694e-04	,	2.02956e-08	,	9.53595e-05	,	1.70706e-08	,	3.62667e-05	,	7.55742e-10	,	2.33320e-04
415	,	1.03202e-04	,	2.76302e-08	,	9.74137e-05	,	1.31114e-08	,	3.70569e-05	,	7.15183e-10	,	2.37672e-04
416	,	1.04891e-04	,	1.09669e-08	,	9.94375e-05	,	1.31826e-08	,	3.78630e-05	,	1.17698e-10	,	2.42191e-04
417	,	1.06822e-04	,	1.70930e-09	,	1.01567e-04	,	1.06651e-08	,	3.86846e-05	,	-2.79329e-10	,	2.47075e-04
418	,	1.08873e-04	,	1.28840e-08	,	1.03691e-04	,	1.17531e-08	,	3.95078e-05	,	4.53954e-11	,	2.52072e-04
419	,	1.11189e-04	,	3.93410e-08	,	1.05976e-04	,	1.21498e-08	,	4.03384e-05	,	8.55011e-10	,	2.57504e-04
420	,	1.13732e-04	,	6.76990e-08	,	1.08205e-04	,	1.46233e-08	,	4.11737e-05	,	1.92713e-09	,	2.63110e-04
421	,	1.16195e-04	,	1.07889e-07	,	1.10406e-04	,	1.51364e-08	,	4.20247e-05	,	3.14811e-09	,	2.68625e-04
422	,	1.18586e-04	,	1.02292e-07	,	1.12509e-04	,	1.48071e-08	,	4.28797e-05	,	3.01587e-09	,	2.73974e-04
423	,	1.20626e-04	,	8.29844e-08	,	1.14556e-04	,	1.49736e-08	,	4.37402e-05	,	2.41536e-09	,	2.78922e-04
424	,	1.22614e-04	,	5.32204e-08	,	1.16688e-04	,	1.67176e-08	,	4.46053e-05	,	1.62651e-09	,	2.83907e-04
425	,	1.24447e-04	,	-7.89580e-09	,	1.18902e-04	,	1.05027e-08	,	4.54870e-05	,	-4.91588e-10	,	2.88836e-04
426	,	1.26060e-04	,	-8.19518e-08	,	1.21100e-04	,	1.33582e-08	,	4.63637e-05	,	-2.37828e-09	,	2.93524e-04
427	,	1.27694e-04	,	-1.24110e-07	,	1.23256e-04	,	9.32711e-09	,	4.72568e-05	,	-3.62675e-09	,	2.98207e-04
428	,	1.29249e-04	,	-1.03409e-07	,	1.25288e-04	,	1.05892e-08	,	4.81552e-05	,	-2.98365e-09	,	3.02692e-04
429	,	1.30551e-04	,	-3.22013e-08	,	1.27559e-04	,	1.65222e-08	,	4.90601e-05	,	-6.13769e-10	,	3.07170e-04
430	,	1.31701e-04	,	3.38257e-08	,	1.30215e-04	,	1.77333e-08	,	4.99808e-05	,	1.29380e-09	,	3.11897e-04
431	,	1.32798e-04	,	4.56965e-08	,	1.33176e-04	,	1.85772e-08	,	5.08984e-05	,	1.49335e-09	,	3.16872e-04
432	,	1.34184e-04	,	1.56701e-08	,	1.36306e-04	,	1.75682e-08	,	5.18390e-05	,	5.15397e-10	,	3.22329e-04
433	,	1.35933e-04	,	-3.00426e-08	,	1.39163e-04	,	1.72010e-08	,	5.27700e-05	,	-7.86941e-10	,	3.27865e-04
434	,	1.37961e-04	,	-8.68451e-08	,	1.41565e-04	,	1.14151e-08	,	5.37258e-05	,	-2.66073e-09	,	3.33251e-04
435	,	1.40286e-04	,	-9.70110e-08	,	1.43592e-04	,	1.84238e-09	,	5.46840e-05	,	-3.55803e-09	,	3.38562e-04
436	,	1.42620e-04	,	-6.48604e-08	,	1.45646e-04	,	2.57091e-09	,	5.56517e-05	,	-2.68330e-09	,	3.43917e-04
437	,	1.44923e-04	,	8.56870e-09	,	1.47957e-04	,	5.44840e-09	,	5.66179e-05	,	-9.39950e-10	,	3.49498e-04
438	,	1.47161e-04	,	6.53535e-08	,	1.50461e-04	,	2.24755e-08	,	5.75945e-05	,	9.80912e-10	,	3.55217e-04
439	,	1.49347e-04	,	9.95528e-08	,	1.52964e-04	,	2.69492e-08	,	5.85833e-05	,	2.19963e-09	,	3.60895e-04
440	,	1.51430e-04	,	1.55683e-07	,	1.55550e-04	,	2.82030e-08	,	5.95729e-05	,	4.17252e-09	,	3.66553e-04
441	,	1.53641e-04	,	2.24996e-07	,	1.58085e-04	,	1.14766e-08	,	6.05611e-05	,	5.25344e-09	,	3.72287e-04
442	,	1.55998e-04	,	3.05875e-07	,	1.60477e-04	,	5.21959e-09	,	6.15605e-05	,	6.54561e-09	,	3.78036e-04
443	,	1.58157e-04	,	3.69363e-07	,	1.62696e-04	,	1.00807e-08	,	6.25573e-05	,	7.88563e-09	,	3.83410e-04
444	,	1.60285e-04	,	3.93020e-07	,	1.64853e-04	,	-2.41974e-08	,	6.35687e-05	,	6.28282e-09	,	3.88707e-04
445	,	1.62349e-04	,	3.58772e-07	,	1.66757e-04	,	1.70702e-09	,	6.45772e-05	,	6.71061e-09	,	3.93683e-04
446	,	1.64595e-04	,	3.35519e-07	,	1.68606e-04	,	-3.84177e-08	,	6.55945e-05	,	4.64177e-09	,	3.98796e-04
447	,	1.66920e-04	,	2.93702e-07	,	1.70068e-04	,	1.29275e-08	,	6.66235e-05	,	7.13532e-09	,	4.03611e-04
448	,	1.69269e-04	,	2.37599e-07	,	1.71359e-04	,	3.60883e-08	,	6.76618e-05	,	6.47170e-09	,	4.08290e-04
