# Total zoom 20.0, total x-zoom 8.0, total y-zoom 1.8
# i,		 t, 		 MEtot,|		 dMEtot, 		 KEtot, 		 dKEtot, 		 Pdvtot, 		 dTEtot, 		 Etot
101	,	1.00064570e-01,	1.06564e-05,	1.61569e-10	,	2.91759e-07	,	1.53113e-11	,	2.41371e-03	,	1.70380e-07	,	2.42466e-03
102	,	1.00103901e-01,	1.06548e-05,	1.65766e-10	,	2.92188e-07	,	1.55588e-11	,	2.41385e-03	,	1.71271e-07	,	2.42480e-03
103	,	1.00143235e-01,	1.06532e-05,	1.69969e-10	,	2.92620e-07	,	1.58079e-11	,	2.41400e-03	,	1.72164e-07	,	2.42494e-03
104	,	1.00182573e-01,	1.06516e-05,	1.74178e-10	,	2.93054e-07	,	1.60587e-11	,	2.41414e-03	,	1.73058e-07	,	2.42509e-03
105	,	1.00221915e-01,	1.06500e-05,	1.78392e-10	,	2.93491e-07	,	1.63110e-11	,	2.41429e-03	,	1.73953e-07	,	2.42523e-03
106	,	1.00261261e-01,	1.06484e-05,	1.82611e-10	,	2.93930e-07	,	1.65650e-11	,	2.41443e-03	,	1.74850e-07	,	2.42537e-03
107	,	1.00300609e-01,	1.06468e-05,	1.86836e-10	,	2.94371e-07	,	1.68207e-11	,	2.41458e-03	,	1.75748e-07	,	2.42552e-03
108	,	1.00339962e-01,	1.06452e-05,	1.91066e-10	,	2.94815e-07	,	1.70780e-11	,	2.41473e-03	,	1.76648e-07	,	2.42567e-03
109	,	1.00379318e-01,	1.06436e-05,	1.95301e-10	,	2.95261e-07	,	1.73370e-11	,	2.41487e-03	,	1.77550e-07	,	2.42581e-03
110	,	1.00418678e-01,	1.06420e-05,	1.99542e-10	,	2.95709e-07	,	1.75976e-11	,	2.41502e-03	,	1.78453e-07	,	2.42596e-03
111	,	1.00458041e-01,	1.06404e-05,	2.03789e-10	,	2.96160e-07	,	1.78600e-11	,	2.41517e-03	,	1.79357e-07	,	2.42611e-03
112	,	1.00497408e-01,	1.06388e-05,	2.08041e-10	,	2.96613e-07	,	1.81240e-11	,	2.41532e-03	,	1.80263e-07	,	2.42626e-03
113	,	1.00536778e-01,	1.06373e-05,	2.12298e-10	,	2.97069e-07	,	1.83898e-11	,	2.41548e-03	,	1.81171e-07	,	2.42641e-03
114	,	1.00576152e-01,	1.06357e-05,	2.16561e-10	,	2.97528e-07	,	1.86572e-11	,	2.41563e-03	,	1.82080e-07	,	2.42656e-03
115	,	1.00615530e-01,	1.06341e-05,	2.20829e-10	,	2.97988e-07	,	1.89265e-11	,	2.41578e-03	,	1.82991e-07	,	2.42672e-03
116	,	1.00654911e-01,	1.06325e-05,	2.25102e-10	,	2.98452e-07	,	1.91974e-11	,	2.41594e-03	,	1.83903e-07	,	2.42687e-03
117	,	1.00694296e-01,	1.06309e-05,	2.29381e-10	,	2.98917e-07	,	1.94702e-11	,	2.41609e-03	,	1.84817e-07	,	2.42702e-03
118	,	1.00733684e-01,	1.06293e-05,	2.33666e-10	,	2.99385e-07	,	1.97447e-11	,	2.41625e-03	,	1.85732e-07	,	2.42718e-03
119	,	1.00773076e-01,	1.06277e-05,	2.37956e-10	,	2.99856e-07	,	2.00209e-11	,	2.41641e-03	,	1.86649e-07	,	2.42734e-03
120	,	1.00812471e-01,	1.06261e-05,	2.42251e-10	,	3.00329e-07	,	2.02990e-11	,	2.41657e-03	,	1.87567e-07	,	2.42749e-03
121	,	1.00851870e-01,	1.06246e-05,	2.46552e-10	,	3.00805e-07	,	2.05789e-11	,	2.41673e-03	,	1.88487e-07	,	2.42765e-03
122	,	1.00891272e-01,	1.06230e-05,	2.50859e-10	,	3.01283e-07	,	2.08606e-11	,	2.41689e-03	,	1.89408e-07	,	2.42781e-03
123	,	1.00930678e-01,	1.06214e-05,	2.55171e-10	,	3.01764e-07	,	2.11441e-11	,	2.41705e-03	,	1.90332e-07	,	2.42797e-03
124	,	1.00970088e-01,	1.06198e-05,	2.59488e-10	,	3.02248e-07	,	2.14295e-11	,	2.41721e-03	,	1.91256e-07	,	2.42813e-03
125	,	1.01009501e-01,	1.06182e-05,	2.63811e-10	,	3.02734e-07	,	2.17167e-11	,	2.41737e-03	,	1.92182e-07	,	2.42829e-03
126	,	1.01048917e-01,	1.06167e-05,	2.68139e-10	,	3.03222e-07	,	2.20058e-11	,	2.41754e-03	,	1.93110e-07	,	2.42846e-03
127	,	1.01088337e-01,	1.06151e-05,	2.72473e-10	,	3.03713e-07	,	2.22968e-11	,	2.41770e-03	,	1.94039e-07	,	2.42862e-03
128	,	1.01127761e-01,	1.06135e-05,	2.76812e-10	,	3.04207e-07	,	2.25897e-11	,	2.41787e-03	,	1.94970e-07	,	2.42878e-03
129	,	1.01167188e-01,	1.06119e-05,	2.81157e-10	,	3.04703e-07	,	2.28844e-11	,	2.41803e-03	,	1.95903e-07	,	2.42895e-03
130	,	1.01206619e-01,	1.06104e-05,	2.85507e-10	,	3.05202e-07	,	2.31811e-11	,	2.41820e-03	,	1.96837e-07	,	2.42912e-03
