# i   	,	 medtot		,	 kedtot		,	 ptot 		,	 Etot
431	,	87030.40035	,	87278.09434	,	33356.76105	,	207665.25574
432	,	87938.68074	,	89329.49668	,	33973.22799	,	211241.40541
433	,	89084.81255	,	91201.65699	,	34583.37145	,	214869.84098
434	,	90414.08443	,	92775.83962	,	35209.73794	,	218399.66200
435	,	91937.86695	,	94104.29219	,	35837.73599	,	221879.89513
436	,	93467.47471	,	95450.31072	,	36471.91149	,	225389.69692
437	,	94976.48055	,	96965.31876	,	37105.09799	,	229046.89730
438	,	96443.24181	,	98606.41365	,	37745.11603	,	232794.77149
439	,	97876.27245	,	100246.69967	,	38393.16231	,	236516.13443
440	,	99241.38105	,	101941.26904	,	39041.68512	,	240224.33521
441	,	100690.02925	,	103602.46432	,	39689.33865	,	243981.83222
442	,	102234.86864	,	105170.43583	,	40344.32069	,	247749.62516
443	,	103649.67704	,	106624.41153	,	40997.53926	,	251271.62784
444	,	105044.59690	,	108037.92197	,	41660.39366	,	254742.91253
445	,	106396.83424	,	109285.63023	,	42321.32506	,	258003.78953
446	,	107868.83784	,	110497.92950	,	42988.02258	,	261354.78992
447	,	109392.36483	,	111455.99714	,	43662.39858	,	264510.76056
448	,	110932.34722	,	112301.75484	,	44342.82251	,	267576.92457
449	,	112770.30959	,	113047.20388	,	45044.43120	,	270861.94468
450	,	114356.99059	,	113897.06234	,	45740.62790	,	273994.68083
451	,	116216.62984	,	115189.74196	,	46449.73645	,	277856.10826
452	,	118109.85655	,	116429.83865	,	47156.95923	,	281696.65444
453	,	120020.45629	,	117941.27907	,	47866.63979	,	285828.37515
454	,	121833.30818	,	119762.46063	,	48582.87269	,	290178.64150
455	,	123594.03823	,	121679.54334	,	49304.96476	,	294578.54633
456	,	125157.06306	,	123706.44473	,	50028.10295	,	298891.61074
457	,	126631.15399	,	125953.24998	,	50750.02343	,	303334.42740
458	,	128161.93381	,	128223.20416	,	51483.41849	,	307868.55645
459	,	129753.35928	,	130709.21848	,	52225.58491	,	312688.16268
460	,	131398.46425	,	133315.48990	,	52974.62040	,	317688.57456
461	,	133410.95128	,	135557.54207	,	53730.49521	,	322698.98856
462	,	135689.77855	,	136751.61476	,	54474.55280	,	326915.94611
463	,	138019.30901	,	137176.96576	,	55222.03249	,	330418.30726
464	,	140183.65807	,	137557.86940	,	55992.43928	,	333733.96675
465	,	142178.31989	,	138230.28003	,	56760.87622	,	337169.47614
466	,	144220.32538	,	138315.07005	,	57508.99839	,	340044.39383
467	,	146168.13970	,	137611.57899	,	58214.07449	,	341993.79317
468	,	148507.73895	,	137480.92418	,	58923.31076	,	344911.97388
469	,	150762.28016	,	139212.51227	,	59674.13760	,	349648.93003
470	,	153358.52696	,	142523.19251	,	60458.80148	,	356340.52095
471	,	156000.05317	,	147254.04010	,	61275.31175	,	364529.40501
472	,	159201.72383	,	150906.17933	,	62046.51170	,	372154.41486
473	,	162572.08257	,	153943.61326	,	62769.13060	,	379284.82643
474	,	166301.26347	,	158879.70224	,	63558.95258	,	388739.91830
475	,	169219.37942	,	164477.86585	,	64368.19938	,	398065.44465
476	,	171046.90125	,	171090.70827	,	65147.50529	,	407285.11481
477	,	172612.35849	,	179634.54637	,	65941.93299	,	418188.83785
478	,	174673.33887	,	191225.74245	,	66858.81488	,	432757.89621
479	,	176714.98006	,	197539.72487	,	67631.45185	,	441886.15679
480	,	179235.10577	,	199408.46556	,	68298.23294	,	446941.80426
481	,	181922.10215	,	200933.40323	,	68974.45702	,	451829.96240
482	,	183688.74924	,	204686.13647	,	69713.79252	,	458088.67824
483	,	183660.93058	,	210640.15050	,	70526.34208	,	464827.42316
484	,	183660.74238	,	216572.48152	,	71373.09438	,	471606.31828
485	,	185214.34423	,	218563.52782	,	72218.47998	,	475996.35203
486	,	186562.27972	,	213521.67231	,	73021.88014	,	473105.83216
487	,	188718.89454	,	212003.99424	,	73863.81685	,	474586.70563
488	,	193072.66961	,	213010.01743	,	74693.50325	,	480776.19029
489	,	197685.09698	,	214682.91749	,	75488.32542	,	487856.33988
490	,	200645.78941	,	215217.63594	,	76237.21587	,	492100.64121
491	,	201118.08886	,	214465.85611	,	77077.40496	,	492661.34993
492	,	200685.14906	,	209101.53056	,	77808.94317	,	487595.62279
493	,	200557.95780	,	200613.15497	,	78268.26803	,	479439.38081
494	,	200675.87873	,	195388.21072	,	78801.83303	,	474865.92247
495	,	201206.56975	,	194191.56529	,	79422.66849	,	474820.80353
496	,	201206.38007	,	197141.04190	,	80018.18161	,	478365.60357
497	,	200266.34163	,	201564.84955	,	80546.53809	,	482377.72926
498	,	197867.70101	,	206169.05707	,	80975.03235	,	485011.79043
499	,	195557.07955	,	210054.53058	,	81375.30685	,	486986.91698
