# Total zoom 20.0, total x-zoom 8.0, total y-zoom 1.8
# i 	|		 t 	|	 MEtot	|	 dMEtot 	|	 KEtot	|	 dKEtot 	|	 Pdvtot 	|	 dTEtot 	|	 Etot
100	,	1.00028e-01,	2.61607e-06,	4.22085e-09	,	7.32692e-08	,	1.74671e-10	,	5.86237e-04	,	1.35030e-06	,	5.88926e-04
101	,	1.01013e-01,	2.60622e-06,	4.80412e-09	,	7.61020e-08	,	2.13188e-10	,	5.87161e-04	,	1.44592e-06	,	5.89844e-04
102	,	1.02039e-01,	2.59616e-06,	5.83010e-09	,	7.94698e-08	,	2.79120e-10	,	5.88271e-04	,	1.67033e-06	,	5.90946e-04
103	,	1.03028e-01,	2.58668e-06,	6.40357e-09	,	8.31567e-08	,	3.30726e-10	,	5.89486e-04	,	1.76711e-06	,	5.92156e-04
104	,	1.04018e-01,	2.57738e-06,	7.22770e-09	,	8.73298e-08	,	4.03695e-10	,	5.90852e-04	,	1.93509e-06	,	5.93517e-04
105	,	1.05011e-01,	2.56827e-06,	8.07898e-09	,	9.20399e-08	,	4.89089e-10	,	5.92377e-04	,	2.11037e-06	,	5.95037e-04
106	,	1.06006e-01,	2.55936e-06,	8.95741e-09	,	9.73411e-08	,	5.88916e-10	,	5.94066e-04	,	2.29323e-06	,	5.96722e-04
107	,	1.07003e-01,	2.55065e-06,	9.86393e-09	,	1.03290e-07	,	7.05511e-10	,	5.95926e-04	,	2.48401e-06	,	5.98580e-04
108	,	1.08002e-01,	2.54215e-06,	1.07998e-08	,	1.09952e-07	,	8.41555e-10	,	5.97964e-04	,	2.68307e-06	,	6.00616e-04
109	,	1.09003e-01,	2.53387e-06,	1.17657e-08	,	1.17396e-07	,	1.00005e-09	,	6.00188e-04	,	2.89071e-06	,	6.02839e-04
110	,	1.10005e-01,	2.52581e-06,	1.27620e-08	,	1.25698e-07	,	1.18435e-09	,	6.02605e-04	,	3.10723e-06	,	6.05256e-04
111	,	1.11009e-01,	2.51798e-06,	1.37828e-08	,	1.34935e-07	,	1.39755e-09	,	6.05221e-04	,	3.33130e-06	,	6.07874e-04
112	,	1.12010e-01,	2.51043e-06,	1.47763e-08	,	1.45156e-07	,	1.63729e-09	,	6.08035e-04	,	3.55072e-06	,	6.10690e-04
113	,	1.13009e-01,	2.50316e-06,	1.57781e-08	,	1.56433e-07	,	1.91032e-09	,	6.11048e-04	,	3.77430e-06	,	6.13708e-04
114	,	1.14004e-01,	2.49618e-06,	1.67988e-08	,	1.68853e-07	,	2.22172e-09	,	6.14268e-04	,	4.00470e-06	,	6.16933e-04
115	,	1.15035e-01,	2.48924e-06,	1.85969e-08	,	1.83075e-07	,	2.69466e-09	,	6.17840e-04	,	4.42186e-06	,	6.20513e-04
116	,	1.16025e-01,	2.48288e-06,	1.89401e-08	,	1.98099e-07	,	2.99402e-09	,	6.21497e-04	,	4.49583e-06	,	6.24178e-04
117	,	1.17011e-01,	2.47684e-06,	2.00178e-08	,	2.14537e-07	,	3.44903e-09	,	6.25376e-04	,	4.74676e-06	,	6.28067e-04
118	,	1.18034e-01,	2.47092e-06,	2.20046e-08	,	2.33232e-07	,	4.14165e-09	,	6.29651e-04	,	5.21544e-06	,	6.32355e-04
119	,	1.19015e-01,	2.46558e-06,	2.22691e-08	,	2.52836e-07	,	4.55678e-09	,	6.33998e-04	,	5.27822e-06	,	6.36717e-04
120	,	1.20033e-01,	2.46041e-06,	2.43795e-08	,	2.75007e-07	,	5.43218e-09	,	6.38770e-04	,	5.78068e-06	,	6.41506e-04
121	,	1.21009e-01,	2.45584e-06,	2.45796e-08	,	2.98114e-07	,	5.93297e-09	,	6.43603e-04	,	5.83191e-06	,	6.46357e-04
122	,	1.22022e-01,	2.45150e-06,	2.68050e-08	,	3.24068e-07	,	7.01524e-09	,	6.48886e-04	,	6.36541e-06	,	6.51662e-04
123	,	1.23033e-01,	2.44763e-06,	2.80507e-08	,	3.52028e-07	,	7.93855e-09	,	6.54432e-04	,	6.66775e-06	,	6.57232e-04
124	,	1.24003e-01,	2.44437e-06,	2.81213e-08	,	3.80817e-07	,	8.55573e-09	,	6.60013e-04	,	6.69097e-06	,	6.62838e-04
125	,	1.25010e-01,	2.44148e-06,	3.04837e-08	,	4.12720e-07	,	9.96593e-09	,	6.66071e-04	,	7.25986e-06	,	6.68925e-04
126	,	1.26016e-01,	2.43913e-06,	3.17023e-08	,	4.46563e-07	,	1.10950e-08	,	6.72384e-04	,	7.55619e-06	,	6.75270e-04
127	,	1.27019e-01,	2.43734e-06,	3.28927e-08	,	4.82242e-07	,	1.22715e-08	,	6.78944e-04	,	7.84465e-06	,	6.81864e-04
128	,	1.28021e-01,	2.43613e-06,	3.40428e-08	,	5.19599e-07	,	1.34767e-08	,	6.85740e-04	,	8.12158e-06	,	6.88695e-04
129	,	1.29022e-01,	2.43554e-06,	3.51387e-08	,	5.58429e-07	,	1.46868e-08	,	6.92755e-04	,	8.38293e-06	,	6.95749e-04
130	,	1.30021e-01,	2.43556e-06,	3.61651e-08	,	5.98483e-07	,	1.58734e-08	,	6.99971e-04	,	8.62435e-06	,	7.03005e-04
131	,	1.31020e-01,	2.43622e-06,	3.71062e-08	,	6.39476e-07	,	1.70045e-08	,	7.07364e-04	,	8.84135e-06	,	7.10440e-04
132	,	1.32017e-01,	2.43751e-06,	3.79450e-08	,	6.81107e-07	,	1.80461e-08	,	7.14907e-04	,	9.02938e-06	,	7.18026e-04
133	,	1.33014e-01,	2.43943e-06,	3.86645e-08	,	7.23079e-07	,	1.89635e-08	,	7.22568e-04	,	9.18408e-06	,	7.25730e-04
134	,	1.34010e-01,	2.44194e-06,	3.92484e-08	,	7.65127e-07	,	1.97246e-08	,	7.30310e-04	,	9.30146e-06	,	7.33517e-04
135	,	1.35006e-01,	2.44503e-06,	3.96825e-08	,	8.07035e-07	,	2.03021e-08	,	7.38094e-04	,	9.37820e-06	,	7.41346e-04
136	,	1.36001e-01,	2.44864e-06,	3.99543e-08	,	8.48666e-07	,	2.06751e-08	,	7.45879e-04	,	9.41174e-06	,	7.49176e-04
137	,	1.37034e-01,	2.45289e-06,	4.15954e-08	,	8.91556e-07	,	2.16344e-08	,	7.53916e-04	,	9.76065e-06	,	7.57260e-04
138	,	1.38029e-01,	2.45739e-06,	3.99711e-08	,	9.32589e-07	,	2.07617e-08	,	7.61564e-04	,	9.34081e-06	,	7.64954e-04
139	,	1.39025e-01,	2.46221e-06,	3.97095e-08	,	9.73520e-07	,	2.04780e-08	,	7.69078e-04	,	9.23788e-06	,	7.72514e-04
140	,	1.40020e-01,	2.46726e-06,	3.92732e-08	,	1.01459e-06	,	1.99969e-08	,	7.76415e-04	,	9.09211e-06	,	7.79897e-04
141	,	1.41016e-01,	2.47245e-06,	3.86705e-08	,	1.05613e-06	,	1.93404e-08	,	7.83535e-04	,	8.90642e-06	,	7.87063e-04
142	,	1.42013e-01,	2.47770e-06,	3.79149e-08	,	1.09845e-06	,	1.85348e-08	,	7.90399e-04	,	8.68473e-06	,	7.93976e-04
143	,	1.43010e-01,	2.48291e-06,	3.70230e-08	,	1.14191e-06	,	1.76082e-08	,	7.96977e-04	,	8.43163e-06	,	8.00602e-04
144	,	1.44009e-01,	2.48799e-06,	3.60125e-08	,	1.18681e-06	,	1.65871e-08	,	8.03239e-04	,	8.15196e-06	,	8.06914e-04
145	,	1.45008e-01,	2.49287e-06,	3.49019e-08	,	1.23344e-06	,	1.54957e-08	,	8.09164e-04	,	7.85071e-06	,	8.12890e-04
